K,128
W,516
Z,2129
Y,4089
X,6557
J,9813
H,15428
B,16711
G,16745
F,18611
Q,23196
V,29213
P,46612
C,52529
M,52996
D,64863
O,86818
L,101745
U,113036
R,113696
N,124743
T,126936
I,131095
S,139027
A,150992
E,282347
